method,threshold,EC number,Number of positives,F1 score,Difference of F1 score
DNN ProtBERT,1e-21,4.1.2.21,18,0.9473684210526316,0.02429149797570862
DNN ProtBERT,1e-21,4.1.2.25,18,0.9714285714285714,0.030252100840336138
DNN ProtBERT,1e-21,4.1.2.40,17,0.9090909090909091,0.014354066985645897
DNN ProtBERT,1e-21,4.1.2.52,17,0.8125,0.047794117647058765
DNN ProtBERT,1e-21,4.1.2.9,17,0.7058823529411765,0.08519269776876259
DNN ProtBERT,1e-21,4.1.3.1,23,0.9047619047619047,0.026713124274099664
DNN ProtBERT,1e-21,4.1.3.30,19,0.9743589743589743,0.04752970606629148
DNN ProtBERT,1e-21,4.1.3.32,23,0.8695652173913043,0.04347826086956519
DNN ProtBERT,1e-21,4.1.3.39,46,0.967741935483871,0.047741935483870956
DNN ProtBERT,1e-21,4.1.3.4,18,0.9142857142857143,0.039285714285714146
DNN ProtBERT,1e-21,4.1.3.43,17,0.8484848484848485,0.11515151515151512
DNN ProtBERT,1e-21,4.1.99.11,14,0.8275862068965518,0.13793103448275879
DNN ProtBERT,1e-21,4.1.99.12,54,0.9908256880733944,0.009007506255212627
DNN ProtBERT,1e-21,4.1.99.22,62,1.0,0.008000000000000118
DNN ProtBERT,1e-21,4.2.1.103,14,0.9655172413793104,0.036945812807881784
DNN ProtBERT,1e-21,4.2.1.136,15,0.9285714285714286,0.07142857142857151
DNN ProtBERT,1e-21,4.2.1.149,14,0.75,0.029999999999999916
DNN ProtBERT,1e-21,4.2.1.153,15,1.0,0.032258064516129004
DNN ProtBERT,1e-21,4.2.1.28,14,0.8148148148148148,0.04062126642771802
DNN ProtBERT,1e-21,4.2.1.3,17,0.9090909090909091,0.10909090909090913
DNN ProtBERT,1e-21,4.2.1.30,14,0.6666666666666666,0.023809523809523725
DNN ProtBERT,1e-21,4.2.1.32,15,1.0,0.032258064516129004
DNN ProtBERT,1e-21,4.2.1.36,14,0.8461538461538461,0.04615384615384621
DNN ProtBERT,1e-21,4.2.1.40,14,1.0,0.03703703703703698
DNN ProtBERT,1e-21,4.2.1.42,14,0.8,0.014285714285714346
DNN ProtBERT,1e-21,4.2.1.51,14,0.923076923076923,0.03418803418803407
DNN ProtBERT,1e-21,4.2.1.59,124,1.0,0.01195219123505975
DNN ProtBERT,1e-21,4.2.1.6,15,0.6428571428571429,0.09113300492610854
DNN ProtBERT,1e-21,4.2.1.7,14,0.7647058823529412,0.03743315508021394
DNN ProtBERT,1e-21,4.2.1.80,15,0.6923076923076923,0.07692307692307698
DNN ProtBERT,1e-21,4.2.1.82,14,0.8750000000000001,0.03629032258064524
DNN ProtBERT,1e-21,4.2.1.83,14,1.0,0.03448275862068961
DNN ProtBERT,1e-21,4.2.2.2,27,0.9811320754716981,0.018169112508735208
DNN ProtBERT,1e-21,4.2.3.153,14,1.0,0.03448275862068961
DNN ProtBERT,1e-21,4.2.99.20,14,0.782608695652174,0.09295352323838091
DNN ProtBERT,1e-21,4.3.1.15,23,1.0,0.021276595744680882
DNN ProtBERT,1e-21,4.3.1.17,22,0.9268292682926829,0.04310833806012471
DNN ProtBERT,1e-21,4.3.1.28,18,0.6666666666666666,0.06060606060606066
DNN ProtBERT,1e-21,4.3.2.3,14,0.8666666666666666,0.35238095238095224
DNN ProtBERT,1e-21,4.3.2.5,14,0.9285714285714286,0.0485714285714286
DNN ProtBERT,1e-21,4.3.2.8,14,1.0,0.03448275862068961
DNN ProtBERT,1e-21,4.3.3.7,98,1.0,0.010101010101010055
DNN ProtBERT,1e-21,4.3.99.4,21,0.923076923076923,0.023076923076922995
DNN ProtBERT,1e-21,4.4.1.11,17,0.7500000000000001,0.0071428571428573395
DNN ProtBERT,1e-21,4.4.1.23,14,1.0,0.07692307692307698
DNN ProtBERT,1e-21,4.4.1.24,14,0.8,0.050000000000000044
DNN ProtBERT,1e-21,4.4.1.25,14,0.7741935483870968,0.05990783410138245
DNN ProtBERT,1e-21,4.6.1.13,15,0.9285714285714286,0.025345622119815725
DNN ProtBERT,1e-21,4.99.1.4,14,0.923076923076923,0.2203742203742205
DNN ProtBERT,1e-21,4.99.1.9,35,0.9855072463768115,0.03028336577979651
DNN ProtBERT,1e-21,5.1.1.10,14,0.8461538461538461,0.01856763925729432
DNN ProtBERT,1e-21,5.1.1.11,14,0.6428571428571429,0.10439560439560447
DNN ProtBERT,1e-21,5.1.1.13,14,0.8666666666666666,0.03908045977011476
DNN ProtBERT,1e-21,5.1.1.3,92,0.9836065573770493,0.015521450994070651
DNN ProtBERT,1e-21,5.1.1.8,16,0.8125,0.038306451612903136
DNN ProtBERT,1e-21,5.1.3.10,18,0.823529411764706,0.12082670906200321
DNN ProtBERT,1e-21,5.1.3.2,45,0.888888888888889,0.021419009370816644
DNN ProtBERT,1e-21,5.1.3.23,22,0.88,0.05391304347826087
DNN ProtBERT,1e-21,5.1.3.24,15,1.0,0.03448275862068961
DNN ProtBERT,1e-21,5.1.3.32,29,0.9824561403508771,0.0350877192982455
DNN ProtBERT,1e-21,5.1.3.6,20,0.9047619047619048,0.11528822055137855
DNN ProtBERT,1e-21,5.1.3.8,17,0.9090909090909091,0.03409090909090917
DNN ProtBERT,1e-21,5.1.99.7,17,0.9714285714285714,0.026984126984127
DNN ProtBERT,1e-21,5.2.1.1,15,0.7741935483870969,0.015572858731924488
DNN ProtBERT,1e-21,5.2.1.4,15,0.7741935483870969,0.10752688172043023
DNN ProtBERT,1e-21,5.3.1.1,122,1.0,0.008130081300813052
DNN ProtBERT,1e-21,5.3.1.23,53,1.0,0.00952380952380949
DNN ProtBERT,1e-21,5.3.2.3,26,1.0,0.019607843137254943
DNN ProtBERT,1e-21,5.3.2.6,26,0.9600000000000001,0.06204081632653058
DNN ProtBERT,1e-21,5.3.2.8,26,0.9811320754716981,0.08317289179822862
DNN ProtBERT,1e-21,5.3.3.17,21,0.9333333333333333,0.006504065040650486
DNN ProtBERT,1e-21,5.3.3.18,14,0.7142857142857143,0.04761904761904767
DNN ProtBERT,1e-21,5.3.3.4,19,1.0,0.027027027027026973
DNN ProtBERT,1e-21,5.3.3.6,17,0.8888888888888888,0.03888888888888886
DNN ProtBERT,1e-21,5.3.3.8,20,0.8108108108108107,0.01081081081081059
DNN ProtBERT,1e-21,5.3.99.11,22,0.9767441860465117,0.02436323366555937
DNN ProtBERT,1e-21,5.4.2.2,14,0.962962962962963,0.03439153439153442
DNN ProtBERT,1e-21,5.4.2.8,13,1.0,0.039999999999999925
DNN ProtBERT,1e-21,5.4.2.9,15,1.0,0.032258064516129004
DNN ProtBERT,1e-21,5.4.3.2,14,0.896551724137931,0.007662835249042099
DNN ProtBERT,1e-21,5.4.99.17,15,0.8125,0.04326923076923084
DNN ProtBERT,1e-21,5.4.99.18,14,0.9655172413793104,0.0025542784163473664
DNN ProtBERT,1e-21,5.4.99.19,14,0.9285714285714286,0.03201970443349755
DNN ProtBERT,1e-21,5.4.99.60,14,0.888888888888889,0.008888888888888946
DNN ProtBERT,1e-21,5.4.99.61,14,0.9285714285714286,0.025345622119815725
DNN ProtBERT,1e-21,5.5.1.19,15,0.8571428571428571,0.05714285714285705
DNN ProtBERT,1e-21,5.5.1.2,19,0.9743589743589743,0.026990553306342813
DNN ProtBERT,1e-21,5.6.1.1,18,1.0,0.027027027027026973
DNN ProtBERT,1e-21,6.1.1.17,87,1.0,0.005714285714285783
DNN ProtBERT,1e-21,6.1.1.7,98,1.0,0.005076142131979711
DNN ProtBERT,1e-21,6.2.1.1,66,0.9612403100775193,0.0006103888176768324
DNN ProtBERT,1e-21,6.2.1.12,28,0.7999999999999999,0.03076923076923077
DNN ProtBERT,1e-21,6.2.1.13,14,0.896551724137931,0.02155172413793094
DNN ProtBERT,1e-21,6.2.1.16,14,1.0,0.03448275862068961
DNN ProtBERT,1e-21,6.2.1.17,14,0.88,0.0942857142857143
DNN ProtBERT,1e-21,6.2.1.2,19,0.8333333333333333,0.033333333333333326
DNN ProtBERT,1e-21,6.2.1.25,14,0.7407407407407408,0.031063321385902176
DNN ProtBERT,1e-21,6.2.1.26,14,0.8461538461538461,0.01856763925729432
DNN ProtBERT,1e-21,6.2.1.32,14,0.896551724137931,0.1273209549071619
DNN ProtBERT,1e-21,6.2.1.33,15,0.896551724137931,0.08173690932311628
DNN ProtBERT,1e-21,6.2.1.34,14,0.6086956521739131,0.10869565217391308
DNN ProtBERT,1e-21,6.2.1.4,14,0.8571428571428571,0.02955665024630527
DNN ProtBERT,1e-21,6.2.1.44,14,0.7999999999999999,0.04999999999999993
DNN ProtBERT,1e-21,6.2.1.54,14,1.0,0.0714285714285714
DNN ProtBERT,1e-21,6.3.1.12,15,1.0,0.0714285714285714
DNN ProtBERT,1e-21,6.3.1.8,17,0.8387096774193549,0.038709677419354716
DNN ProtBERT,1e-21,6.3.2.39,16,0.8823529411764706,0.01748807631160576
DNN ProtBERT,1e-21,6.3.2.41,16,1.0,0.032258064516129004
DNN ProtBERT,1e-21,6.3.2.49,18,0.9411764705882353,0.026890756302521024
DNN ProtBERT,1e-21,6.3.2.5,17,0.9090909090909091,0.0267379679144385
DNN ProtBERT,1e-21,6.3.4.14,14,0.75,0.06249999999999989
DNN ProtBERT,1e-21,6.3.4.15,15,1.0,0.0714285714285714
DNN ProtBERT,1e-21,6.3.5.7,73,1.0,0.020134228187919434
DNN ProtBERT,1e-21,6.4.1.8,14,0.7407407407407408,0.04843304843304841
DNN ProtBERT,1e-21,6.5.1.3,15,0.9655172413793104,0.036945812807881784
DNN ProtBERT,1e-21,7.1.1.8,15,1.0,0.032258064516129004
DNN ProtBERT,1e-21,7.2.1.3,13,0.888888888888889,0.019323671497584516
DNN ProtBERT,1e-21,7.2.4.2,19,0.9,0.07948717948717954
DNN ProtBERT,1e-21,7.4.2.5,15,0.6666666666666666,0.1166666666666667
DNN ProtBERT,1e-21,7.4.2.8,71,1.0,0.006993006993006978
DNN ProtBERT,1e-21,7.6.2.3,14,0.88,0.06518518518518523
DNN ProtBERT,1e-21,7.6.2.5,36,1.0,0.014084507042253613
DNN ProtBERT,0.1,1.17.2,16,0.7999999999999999,0.11249999999999993
DNN ProtBERT,0.1,1.1.1.107,14,0.6153846153846153,0.17094017094017083
DNN ProtBERT,0.1,1.1.1.179,13,0.8799999999999999,0.13925925925925908
DNN ProtBERT,0.1,1.1.1.2,14,0.8333333333333333,0.11333333333333317
DNN ProtBERT,0.1,1.1.1.301,14,0.64,0.19555555555555554
DNN ProtBERT,0.1,1.1.1.31,14,0.8333333333333333,0.11904761904761896
DNN ProtBERT,0.1,1.1.1.313,14,0.8,0.16000000000000003
DNN ProtBERT,0.1,1.1.1.346,14,0.64,0.22333333333333338
DNN ProtBERT,0.1,1.1.1.371,14,0.8275862068965518,0.1609195402298852
DNN ProtBERT,0.1,1.1.1.408,14,0.8125000000000001,0.10282258064516148
DNN ProtBERT,0.1,1.1.1.51,14,0.7407407407407408,0.1693121693121694
DNN ProtBERT,0.1,1.1.1.57,14,0.896551724137931,0.11083743842364535
DNN ProtBERT,0.1,1.1.1.65,14,0.782608695652174,0.11594202898550732
DNN ProtBERT,0.1,1.1.1.9,16,0.8387096774193549,0.12442396313364057
DNN ProtBERT,0.1,1.13.12.19,18,0.8387096774193548,0.15120967741935465
DNN ProtBERT,0.1,1.13.12.7,18,1.0,0.20930232558139528
DNN ProtBERT,0.1,1.14.11.9,14,0.7200000000000001,0.1485714285714287
DNN ProtBERT,0.1,1.14.12.1,14,0.7857142857142857,0.23399014778325133
DNN ProtBERT,0.1,1.14.12.10,16,0.7647058823529411,0.14932126696832582
DNN ProtBERT,0.1,1.14.13.20,15,0.7407407407407408,0.120051085568327
DNN ProtBERT,0.1,1.14.13.22,15,0.4000000000000001,0.16470588235294126
DNN ProtBERT,0.1,1.14.13.84,18,0.6341463414634146,0.163558106169297
DNN ProtBERT,0.1,1.14.13.92,17,0.7500000000000001,0.1250000000000001
DNN ProtBERT,0.1,1.17.2.1,15,0.8275862068965518,0.11790878754171319
DNN ProtBERT,0.1,1.2.1.16,14,0.5714285714285714,0.15476190476190477
DNN ProtBERT,0.1,1.2.1.32,14,0.7741935483870968,0.12903225806451613
DNN ProtBERT,0.1,1.2.1.85,14,0.8387096774193549,0.17204301075268824
DNN ProtBERT,0.1,1.2.5.3,28,0.6122448979591837,0.11224489795918369
DNN ProtBERT,0.1,1.2.7.4,21,0.8372093023255814,0.13132694938440503
DNN ProtBERT,0.1,1.3.1.87,14,0.5,0.13636363636363635
DNN ProtBERT,0.1,1.3.3.15,19,0.9,0.12222222222222223
DNN ProtBERT,0.1,1.3.8.3,17,0.7317073170731708,0.12059620596205956
DNN ProtBERT,0.1,1.4.99.6,14,0.75,0.10999999999999999
DNN ProtBERT,0.1,1.5.1.36,14,0.6923076923076924,0.146853146853147
DNN ProtBERT,0.1,1.5.3.6,18,0.9714285714285714,0.18354978354978368
DNN ProtBERT,0.1,1.5.8.3,24,0.5454545454545454,0.10643015521064292
DNN ProtBERT,0.1,1.7.1.6,15,0.8749999999999999,0.12499999999999978
DNN ProtBERT,0.1,2.1.1.104,15,0.888888888888889,0.11965811965811979
DNN ProtBERT,0.1,2.1.1.107,15,0.967741935483871,0.17826825127334467
DNN ProtBERT,0.1,2.1.1.359,15,1.0,0.1428571428571429
DNN ProtBERT,0.1,2.3.1.118,15,0.9375,0.125
DNN ProtBERT,0.1,2.3.3.16,21,1.0,0.2692307692307693
DNN ProtBERT,0.1,2.4.1.152,17,0.9696969696969697,0.13098729227761485
DNN ProtBERT,0.1,2.4.1.180,15,0.967741935483871,0.1105990783410139
DNN ProtBERT,0.1,2.4.1.187,17,0.9032258064516129,0.10322580645161272
DNN ProtBERT,0.1,2.4.1.20,18,0.7647058823529411,0.11764705882352933
DNN ProtBERT,0.1,2.4.1.291,16,0.5806451612903225,0.12903225806451607
DNN ProtBERT,0.1,2.4.1.293,18,0.6285714285714287,0.2147783251231528
DNN ProtBERT,0.1,2.4.2.41,15,0.8235294117647058,0.23093681917211328
DNN ProtBERT,0.1,2.5.1.10,20,0.9,0.14324324324324333
DNN ProtBERT,0.1,2.5.1.29,22,0.8181818181818182,0.1352549889135256
DNN ProtBERT,0.1,2.5.1.30,14,0.888888888888889,0.13888888888888895
DNN ProtBERT,0.1,2.5.1.32,14,0.8461538461538461,0.11282051282051275
DNN ProtBERT,0.1,2.5.1.96,14,0.896551724137931,0.1273209549071619
DNN ProtBERT,0.1,2.5.1.97,15,0.8749999999999999,0.1826923076923076
DNN ProtBERT,0.1,2.6.1.33,14,0.88,0.15999999999999992
DNN ProtBERT,0.1,2.6.1.48,14,0.6363636363636364,0.11462450592885376
DNN ProtBERT,0.1,2.6.1.50,14,0.3333333333333333,0.18518518518518515
DNN ProtBERT,0.1,2.6.1.51,18,0.6896551724137931,0.2758620689655173
DNN ProtBERT,0.1,2.6.1.87,14,0.88,0.12137931034482763
DNN ProtBERT,0.1,2.6.1.90,16,0.787878787878788,0.18181818181818188
DNN ProtBERT,0.1,2.7.1.45,15,0.8,0.10434782608695647
DNN ProtBERT,0.1,2.7.1.49,14,0.689655172413793,0.16791604197901044
DNN ProtBERT,0.1,2.7.7.82,15,0.7142857142857142,0.11428571428571421
DNN ProtBERT,0.1,2.7.8.35,15,0.8000000000000002,0.10769230769230786
DNN ProtBERT,0.1,2.7.8.5,14,0.88,0.11076923076923084
DNN ProtBERT,0.1,2.8.3.16,28,0.6190476190476191,0.10995670995671003
DNN ProtBERT,0.1,2.8.3.18,22,0.9047619047619048,0.12698412698412698
DNN ProtBERT,0.1,2.8.3.22,21,0.6153846153846153,0.11538461538461531
DNN ProtBERT,0.1,2.8.4.2,14,0.962962962962963,0.11680911680911688
DNN ProtBERT,0.1,3.1.1.14,15,0.9285714285714286,0.10098522167487678
DNN ProtBERT,0.1,3.1.1.24,16,0.8275862068965517,0.10031347962382453
DNN ProtBERT,0.1,3.1.13.2,17,1.0,0.10526315789473684
DNN ProtBERT,0.1,3.1.2.1,14,1.0,0.19999999999999996
DNN ProtBERT,0.1,3.1.21.4,26,0.8510638297872339,0.2564692351926394
DNN ProtBERT,0.1,3.1.26.13,16,0.8666666666666666,0.11666666666666659
DNN ProtBERT,0.1,3.1.6.14,26,0.9387755102040816,0.10858683095879862
DNN ProtBERT,0.1,3.13.1.1,16,1.0,0.10344827586206895
DNN ProtBERT,0.1,3.2.2.1,14,0.64,0.24
DNN ProtBERT,0.1,3.4.11.19,14,0.8461538461538461,0.12615384615384606
DNN ProtBERT,0.1,3.4.11.24,15,0.6,0.14838709677419354
DNN ProtBERT,0.1,3.4.14.10,20,0.8717948717948718,0.18758434547908232
DNN ProtBERT,0.1,3.4.17.18,15,1.0,0.17241379310344818
DNN ProtBERT,0.1,3.4.22.45,16,0.9696969696969697,0.12759170653907492
DNN ProtBERT,0.1,3.4.24.80,14,0.75,0.25
DNN ProtBERT,0.1,3.5.1.100,15,0.3703703703703704,0.10370370370370374
DNN ProtBERT,0.1,3.5.4.32,15,0.8148148148148148,0.11211211211211192
DNN ProtBERT,0.1,3.5.4.43,14,0.6153846153846153,0.17094017094017083
DNN ProtBERT,0.1,3.5.5.1,28,0.48780487804878053,0.13224932249322496
DNN ProtBERT,0.1,3.5.5.7,22,0.8085106382978724,0.14184397163120577
DNN ProtBERT,0.1,3.6.1.65,15,0.8571428571428571,0.1428571428571429
DNN ProtBERT,0.1,3.7.1.12,15,1.0,0.11111111111111105
DNN ProtBERT,0.1,3.7.1.13,15,0.5714285714285715,0.1825396825396826
DNN ProtBERT,0.1,3.7.1.8,15,0.4545454545454545,0.3545454545454545
DNN ProtBERT,0.1,3.8.1.7,15,0.6666666666666665,0.12820512820512797
DNN ProtBERT,0.1,4.1.1.71,15,0.9655172413793104,0.12680756395995552
DNN ProtBERT,0.1,4.1.3.43,17,0.8484848484848485,0.11515151515151512
DNN ProtBERT,0.1,4.1.99.11,14,0.8275862068965518,0.13793103448275879
DNN ProtBERT,0.1,4.2.1.3,17,0.9090909090909091,0.10909090909090913
DNN ProtBERT,0.1,4.3.2.3,14,0.8666666666666666,0.35238095238095224
DNN ProtBERT,0.1,4.99.1.4,14,0.923076923076923,0.2203742203742205
DNN ProtBERT,0.1,5.1.1.11,14,0.6428571428571429,0.10439560439560447
DNN ProtBERT,0.1,5.1.3.10,18,0.823529411764706,0.12082670906200321
DNN ProtBERT,0.1,5.1.3.6,20,0.9047619047619048,0.11528822055137855
DNN ProtBERT,0.1,5.2.1.4,15,0.7741935483870969,0.10752688172043023
DNN ProtBERT,0.1,6.2.1.32,14,0.896551724137931,0.1273209549071619
DNN ProtBERT,0.1,6.2.1.34,14,0.6086956521739131,0.10869565217391308
DNN ProtBERT,0.1,7.4.2.5,15,0.6666666666666666,0.1166666666666667
DNN ProtBERT,0.2,1.1.1.346,14,0.64,0.22333333333333338
DNN ProtBERT,0.2,1.13.12.7,18,1.0,0.20930232558139528
DNN ProtBERT,0.2,1.14.12.1,14,0.7857142857142857,0.23399014778325133
DNN ProtBERT,0.2,2.3.3.16,21,1.0,0.2692307692307693
DNN ProtBERT,0.2,2.4.1.293,18,0.6285714285714287,0.2147783251231528
DNN ProtBERT,0.2,2.4.2.41,15,0.8235294117647058,0.23093681917211328
DNN ProtBERT,0.2,2.6.1.51,18,0.6896551724137931,0.2758620689655173
DNN ProtBERT,0.2,3.1.21.4,26,0.8510638297872339,0.2564692351926394
DNN ProtBERT,0.2,3.2.2.1,14,0.64,0.24
DNN ProtBERT,0.2,3.4.24.80,14,0.75,0.25
DNN ProtBERT,0.2,3.7.1.8,15,0.4545454545454545,0.3545454545454545
DNN ProtBERT,0.2,4.3.2.3,14,0.8666666666666666,0.35238095238095224
DNN ProtBERT,0.2,4.99.1.4,14,0.923076923076923,0.2203742203742205
DNN ProtBERT,0.3,3.7.1.8,15,0.4545454545454545,0.3545454545454545
DNN ProtBERT,0.3,4.3.2.3,14,0.8666666666666666,0.35238095238095224
