method,threshold,EC number,Number of positives,F1 score,Difference of F1 score
DNN ESM2 3B - BLASTp,1e-21,2.4.1.101,21,0.9500000000000001,-0.0552631578947369
DNN ESM2 3B - BLASTp,1e-21,2.4.1.12,16,0.9696969696969697,-0.05541125541125547
DNN ESM2 3B - BLASTp,1e-21,2.4.1.13,18,0.972972972972973,-0.001544401544401608
DNN ESM2 3B - BLASTp,1e-21,2.4.1.135,17,1.0,-0.02857142857142858
DNN ESM2 3B - BLASTp,1e-21,2.4.1.143,17,1.0,-0.0625
DNN ESM2 3B - BLASTp,1e-21,2.4.1.155,18,1.0,-0.05882352941176472
DNN ESM2 3B - BLASTp,1e-21,2.4.1.18,91,1.0,-0.011111111111111183
DNN ESM2 3B - BLASTp,1e-21,2.4.1.21,99,0.9949748743718593,-0.010359489756474605
DNN ESM2 3B - BLASTp,1e-21,2.4.1.217,16,0.967741935483871,-0.03440860215053765
DNN ESM2 3B - BLASTp,1e-21,2.4.1.221,17,0.9696969696969697,-0.10303030303030314
DNN ESM2 3B - BLASTp,1e-21,2.4.1.230,19,0.6666666666666666,-0.13725490196078427
DNN ESM2 3B - BLASTp,1e-21,2.4.1.241,18,1.0,-0.02857142857142858
DNN ESM2 3B - BLASTp,1e-21,2.4.1.246,16,0.5714285714285715,-0.011428571428571455
DNN ESM2 3B - BLASTp,1e-21,2.4.1.25,22,0.9777777777777777,-0.050948509485094884
DNN ESM2 3B - BLASTp,1e-21,2.4.1.255,17,0.9714285714285714,-0.0017316017316016952
DNN ESM2 3B - BLASTp,1e-21,2.4.1.258,18,1.0,-0.02857142857142858
DNN ESM2 3B - BLASTp,1e-21,2.4.1.267,17,0.9444444444444444,-0.00694444444444442
DNN ESM2 3B - BLASTp,1e-21,2.4.1.289,17,0.9444444444444444,-0.03535353535353536
DNN ESM2 3B - BLASTp,1e-21,2.4.1.290,19,0.8095238095238095,-0.06666666666666654
DNN ESM2 3B - BLASTp,1e-21,2.4.1.292,19,0.7058823529411765,-0.018382352941176516
DNN ESM2 3B - BLASTp,1e-21,2.4.1.293,18,0.41379310344827586,-0.06896551724137928
DNN ESM2 3B - BLASTp,1e-21,2.4.1.305,18,0.6666666666666667,-1.1102230246251565e-16
DNN ESM2 3B - BLASTp,1e-21,2.4.1.329,17,0.8571428571428571,-0.05714285714285716
DNN ESM2 3B - BLASTp,1e-21,2.4.1.345,19,0.5,-0.07142857142857145
DNN ESM2 3B - BLASTp,1e-21,2.4.1.347,23,0.9777777777777777,-0.02323232323232327
DNN ESM2 3B - BLASTp,1e-21,2.4.1.5,21,0.9523809523809523,-0.025551684088269466
DNN ESM2 3B - BLASTp,1e-21,2.4.1.58,16,0.8125,-0.0267857142857143
DNN ESM2 3B - BLASTp,1e-21,2.4.1.7,16,0.7586206896551724,-0.07112068965517238
DNN ESM2 3B - BLASTp,1e-21,2.4.1.8,16,0.8823529411764706,-0.13235294117647056
DNN ESM2 3B - BLASTp,1e-21,2.4.1.80,17,1.0,-0.030303030303030276
DNN ESM2 3B - BLASTp,1e-21,2.4.1.82,17,0.9714285714285714,-0.0017316017316016952
DNN ESM2 3B - BLASTp,1e-21,2.4.1.83,20,0.85,-0.06052631578947376
DNN ESM2 3B - BLASTp,1e-21,2.4.2.1,93,0.9945945945945946,-0.022218903986859773
DNN ESM2 3B - BLASTp,1e-21,2.4.2.3,14,1.0,-0.03703703703703698
DNN ESM2 3B - BLASTp,1e-21,2.4.2.30,14,0.9285714285714286,-0.025345622119815725
DNN ESM2 3B - BLASTp,1e-21,2.4.2.31,14,0.8571428571428571,-0.01098901098901095
DNN ESM2 3B - BLASTp,1e-21,2.4.2.44,14,0.9333333333333333,-0.004761904761904745
DNN ESM2 3B - BLASTp,1e-21,2.4.2.59,14,0.9333333333333333,-0.03010752688172047
DNN ESM2 3B - BLASTp,1e-21,2.4.2.64,14,0.9655172413793104,-0.04244031830238737
DNN ESM2 3B - BLASTp,1e-21,2.4.2.7,160,1.0,-0.0031347962382444194
DNN ESM2 3B - BLASTp,1e-21,2.4.2.9,134,0.9962546816479401,-0.0037173682151042664
DNN ESM2 3B - BLASTp,1e-21,2.5.1.115,14,0.896551724137931,-0.039408866995073955
DNN ESM2 3B - BLASTp,1e-21,2.5.1.141,98,0.9949238578680203,-0.005024867969030344
DNN ESM2 3B - BLASTp,1e-21,2.5.1.18,87,0.9294117647058823,-0.04318421979570253
DNN ESM2 3B - BLASTp,1e-21,2.5.1.21,14,0.8750000000000001,-0.008333333333333526
DNN ESM2 3B - BLASTp,1e-21,2.5.1.25,14,1.0,-0.07692307692307698
DNN ESM2 3B - BLASTp,1e-21,2.5.1.26,14,1.0,-0.03703703703703698
DNN ESM2 3B - BLASTp,1e-21,2.5.1.31,14,0.896551724137931,-0.1086729362591432
DNN ESM2 3B - BLASTp,1e-21,2.5.1.43,14,0.9655172413793104,-0.04244031830238737
DNN ESM2 3B - BLASTp,1e-21,2.5.1.44,15,1.0,-0.03448275862068961
DNN ESM2 3B - BLASTp,1e-21,2.5.1.46,17,1.0,-0.0625
DNN ESM2 3B - BLASTp,1e-21,2.5.1.48,14,0.7586206896551724,-0.06896551724137934
DNN ESM2 3B - BLASTp,1e-21,2.5.1.56,14,0.4761904761904762,-0.04140786749482406
DNN ESM2 3B - BLASTp,1e-21,2.5.1.58,14,0.9655172413793104,-0.0025542784163473664
DNN ESM2 3B - BLASTp,1e-21,2.5.1.60,14,1.0,-0.0714285714285714
DNN ESM2 3B - BLASTp,1e-21,2.5.1.74,15,0.967741935483871,-0.06451612903225812
DNN ESM2 3B - BLASTp,1e-21,2.5.1.75,128,1.0,-0.0039215686274509665
DNN ESM2 3B - BLASTp,1e-21,2.5.1.89,14,0.9655172413793104,-0.03218390804597704
DNN ESM2 3B - BLASTp,1e-21,2.6.1.1,39,0.8611111111111112,-0.07323232323232332
DNN ESM2 3B - BLASTp,1e-21,2.6.1.11,50,0.9795918367346939,-0.010519671786240248
DNN ESM2 3B - BLASTp,1e-21,2.6.1.17,14,0.6956521739130435,-0.059288537549407105
DNN ESM2 3B - BLASTp,1e-21,2.6.1.37,17,0.9714285714285714,-0.05714285714285716
DNN ESM2 3B - BLASTp,1e-21,2.6.1.42,31,0.967741935483871,-0.018589393110989727
DNN ESM2 3B - BLASTp,1e-21,2.6.1.44,17,0.8823529411764706,-0.007352941176470673
DNN ESM2 3B - BLASTp,1e-21,2.6.1.45,16,0.6285714285714286,-0.06607142857142856
DNN ESM2 3B - BLASTp,1e-21,2.6.1.57,15,0.5555555555555556,-0.07070707070707077
DNN ESM2 3B - BLASTp,1e-21,2.6.1.66,15,0.8571428571428571,-0.010989010989011061
DNN ESM2 3B - BLASTp,1e-21,2.6.1.77,14,0.7407407407407408,-0.07407407407407418
DNN ESM2 3B - BLASTp,1e-21,2.6.1.81,14,0.888888888888889,-0.15555555555555556
DNN ESM2 3B - BLASTp,1e-21,2.6.1.82,15,0.9090909090909091,-0.09659090909090906
DNN ESM2 3B - BLASTp,1e-21,2.6.1.85,14,0.9333333333333333,-0.010256410256410331
DNN ESM2 3B - BLASTp,1e-21,2.6.1.90,16,0.6060606060606061,-0.02541544477028357
DNN ESM2 3B - BLASTp,1e-21,2.6.1.98,16,0.787878787878788,-0.054545454545454564
DNN ESM2 3B - BLASTp,1e-21,2.7.1.1,16,1.0,-0.0625
DNN ESM2 3B - BLASTp,1e-21,2.7.1.107,20,0.9268292682926829,-0.022067363530778095
DNN ESM2 3B - BLASTp,1e-21,2.7.1.108,14,1.0,-0.03703703703703698
DNN ESM2 3B - BLASTp,1e-21,2.7.1.113,13,0.8461538461538461,-0.24615384615384617
DNN ESM2 3B - BLASTp,1e-21,2.7.1.12,14,1.0,-0.03703703703703698
DNN ESM2 3B - BLASTp,1e-21,2.7.1.121,13,0.8333333333333333,-0.033333333333333215
DNN ESM2 3B - BLASTp,1e-21,2.7.1.137,14,0.8571428571428571,-0.07453416149068315
DNN ESM2 3B - BLASTp,1e-21,2.7.1.144,14,0.9285714285714286,-0.03968253968253965
DNN ESM2 3B - BLASTp,1e-21,2.7.1.150,14,1.0,-0.03703703703703698
DNN ESM2 3B - BLASTp,1e-21,2.7.1.153,14,1.0,-0.07692307692307698
DNN ESM2 3B - BLASTp,1e-21,2.7.1.168,14,1.0,-0.03703703703703698
DNN ESM2 3B - BLASTp,1e-21,2.7.1.17,14,0.9655172413793104,-0.04244031830238737
DNN ESM2 3B - BLASTp,1e-21,2.7.1.184,14,0.88,-0.046666666666666745
DNN ESM2 3B - BLASTp,1e-21,2.7.1.189,14,0.9333333333333333,-0.0367816091954023
DNN ESM2 3B - BLASTp,1e-21,2.7.1.199,14,0.9285714285714286,-0.07142857142857151
DNN ESM2 3B - BLASTp,1e-21,2.7.1.29,15,0.6428571428571429,-0.16285714285714292
DNN ESM2 3B - BLASTp,1e-21,2.7.1.31,14,0.7407407407407408,-0.04843304843304841
DNN ESM2 3B - BLASTp,1e-21,2.7.1.40,27,1.0,-0.018867924528301883
DNN ESM2 3B - BLASTp,1e-21,2.7.1.5,13,1.0,-0.039999999999999925
DNN ESM2 3B - BLASTp,1e-21,2.7.1.56,14,0.9655172413793104,-0.07662835249042144
DNN ESM2 3B - BLASTp,1e-21,2.7.1.6,27,1.0,-0.018867924528301883
DNN ESM2 3B - BLASTp,1e-21,2.7.1.66,15,0.967741935483871,-0.03440860215053765
DNN ESM2 3B - BLASTp,1e-21,2.7.1.71,110,0.995433789954338,-0.009258674746964624
DNN ESM2 3B - BLASTp,1e-21,2.7.1.73,14,0.8571428571428571,-0.023809523809523836
DNN ESM2 3B - BLASTp,1e-21,2.7.1.74,14,0.8333333333333333,-0.033333333333333215
DNN ESM2 3B - BLASTp,1e-21,2.7.1.92,13,0.9285714285714286,-0.03201970443349755
DNN ESM2 3B - BLASTp,1e-21,2.7.1.95,15,0.9333333333333333,-0.0367816091954023
DNN ESM2 3B - BLASTp,1e-21,2.7.11.1,426,0.9534883720930232,-0.025581395348837188
DNN ESM2 3B - BLASTp,1e-21,2.7.11.10,15,1.0,-0.03448275862068961
DNN ESM2 3B - BLASTp,1e-21,2.7.11.11,14,0.8571428571428571,-0.1071428571428571
DNN ESM2 3B - BLASTp,1e-21,2.7.11.18,14,0.9655172413793104,-0.0025542784163473664
DNN ESM2 3B - BLASTp,1e-21,2.7.11.19,14,0.9285714285714286,-0.005494505494505586
DNN ESM2 3B - BLASTp,1e-21,2.7.11.20,14,1.0,-0.03448275862068961
DNN ESM2 3B - BLASTp,1e-21,2.7.11.22,48,0.9690721649484536,-0.07776781712236669
DNN ESM2 3B - BLASTp,1e-21,2.7.11.23,29,0.9333333333333333,-0.12631578947368416
DNN ESM2 3B - BLASTp,1e-21,2.7.11.30,14,0.9285714285714286,-0.0485714285714286
DNN ESM2 3B - BLASTp,1e-21,2.7.11.5,16,1.0,-0.030303030303030276
DNN ESM2 3B - BLASTp,1e-21,2.7.11.7,14,0.896551724137931,-0.007662835249042099
DNN ESM2 3B - BLASTp,1e-21,2.7.12.1,18,0.8888888888888888,-0.013888888888888729
DNN ESM2 3B - BLASTp,1e-21,2.7.12.2,15,0.967741935483871,-0.03440860215053765
DNN ESM2 3B - BLASTp,1e-21,2.7.13.3,76,0.9664429530201343,-0.062333363979038325
DNN ESM2 3B - BLASTp,1e-21,2.7.2.1,34,0.9855072463768115,-0.03028336577979651
DNN ESM2 3B - BLASTp,1e-21,2.7.2.2,14,1.0,-0.03703703703703698
DNN ESM2 3B - BLASTp,1e-21,2.7.2.7,14,1.0,-0.0714285714285714
DNN ESM2 3B - BLASTp,1e-21,2.7.3.2,23,0.9302325581395349,-0.025470653377630215
DNN ESM2 3B - BLASTp,1e-21,2.7.3.3,24,0.9411764705882353,-0.04755944931163958
DNN ESM2 3B - BLASTp,1e-21,2.7.4.14,14,1.0,-0.07692307692307698
DNN ESM2 3B - BLASTp,1e-21,2.7.4.2,14,0.962962962962963,-0.03988603988604
DNN ESM2 3B - BLASTp,1e-21,2.7.4.23,14,1.0,-0.07692307692307698
DNN ESM2 3B - BLASTp,1e-21,2.7.4.26,14,1.0,-0.03703703703703698
DNN ESM2 3B - BLASTp,1e-21,2.7.4.3,101,0.9950248756218906,-0.015226895823910791
DNN ESM2 3B - BLASTp,1e-21,2.7.4.6,74,0.9864864864864865,-0.0001851166234727586
DNN ESM2 3B - BLASTp,1e-21,2.7.7.1,14,0.962962962962963,-0.03988603988604
DNN ESM2 3B - BLASTp,1e-21,2.7.7.108,39,0.9870129870129869,-0.013328776486671079
DNN ESM2 3B - BLASTp,1e-21,2.7.7.14,14,0.962962962962963,-0.03988603988604
DNN ESM2 3B - BLASTp,1e-21,2.7.7.19,32,0.9846153846153847,-0.04913151364764279
DNN ESM2 3B - BLASTp,1e-21,2.7.7.42,15,1.0,-0.03448275862068961
DNN ESM2 3B - BLASTp,1e-21,2.7.7.43,14,0.7142857142857143,-0.04761904761904767
DNN ESM2 3B - BLASTp,1e-21,2.7.7.48,153,0.9150326797385621,-0.04218044606158611
DNN ESM2 3B - BLASTp,1e-21,2.7.7.6,402,0.9975124378109452,-0.005012437810945181
DNN ESM2 3B - BLASTp,1e-21,2.7.7.61,14,0.962962962962963,-0.08296296296296302
DNN ESM2 3B - BLASTp,1e-21,2.7.7.62,14,0.962962962962963,-0.03988603988604
DNN ESM2 3B - BLASTp,1e-21,2.7.7.65,14,0.9285714285714286,-0.03968253968253965
DNN ESM2 3B - BLASTp,1e-21,2.7.7.66,13,1.0,-0.039999999999999925
DNN ESM2 3B - BLASTp,1e-21,2.7.7.78,14,1.0,-0.03703703703703698
DNN ESM2 3B - BLASTp,1e-21,2.7.7.80,15,0.8749999999999999,-0.008333333333333193
DNN ESM2 3B - BLASTp,1e-21,2.7.8.12,14,0.8571428571428571,-0.023809523809523836
DNN ESM2 3B - BLASTp,1e-21,2.7.8.20,14,0.9655172413793104,-0.08551724137931038
DNN ESM2 3B - BLASTp,1e-21,2.7.8.31,14,0.8666666666666666,-0.00952380952380949
DNN ESM2 3B - BLASTp,1e-21,2.7.8.33,14,0.7741935483870968,-0.015572858731924377
DNN ESM2 3B - BLASTp,1e-21,2.7.8.39,14,0.9285714285714286,-0.03968253968253965
DNN ESM2 3B - BLASTp,1e-21,2.7.8.6,14,0.6153846153846153,-0.006688963210702226
DNN ESM2 3B - BLASTp,1e-21,2.7.9.1,22,1.0,-0.023255813953488302
DNN ESM2 3B - BLASTp,1e-21,2.8.1.1,20,0.9268292682926829,-0.022067363530778095
DNN ESM2 3B - BLASTp,1e-21,2.8.2.20,20,1.0,-0.08108108108108114
DNN ESM2 3B - BLASTp,1e-21,2.8.3.12,24,0.8518518518518519,-0.0826210826210827
DNN ESM2 3B - BLASTp,1e-21,2.8.3.15,22,0.4,-0.06666666666666676
DNN ESM2 3B - BLASTp,1e-21,2.8.3.17,26,0.6808510638297872,-0.029688273132112863
DNN ESM2 3B - BLASTp,1e-21,2.8.3.19,24,0.4230769230769231,-0.0675213675213675
DNN ESM2 3B - BLASTp,1e-21,2.8.3.5,24,0.9583333333333334,-0.14200680272108834
DNN ESM2 3B - BLASTp,1e-21,2.8.3.6,30,0.8363636363636363,-0.0956228956228955
DNN ESM2 3B - BLASTp,1e-21,2.8.3.8,30,0.7142857142857142,-0.13095238095238082
DNN ESM2 3B - BLASTp,1e-21,2.8.4.1,13,1.0,-0.03703703703703698
DNN ESM2 3B - BLASTp,1e-21,2.8.4.5,14,0.9285714285714286,-0.0485714285714286
DNN ESM2 3B - BLASTp,1e-21,2.9.1.2,14,1.0,-0.03703703703703698
DNN ESM2 3B - BLASTp,1e-21,3.1.1.1,25,0.782608695652174,-0.09968186638388121
DNN ESM2 3B - BLASTp,1e-21,3.1.1.10,16,0.5,-0.18
DNN ESM2 3B - BLASTp,1e-21,3.1.1.116,18,1.0,-0.05555555555555558
DNN ESM2 3B - BLASTp,1e-21,3.1.1.15,19,0.6857142857142857,-0.13399014778325125
DNN ESM2 3B - BLASTp,1e-21,3.1.1.17,16,0.875,-0.07500000000000007
DNN ESM2 3B - BLASTp,1e-21,3.1.1.2,16,0.8125,-0.024621212121212044
DNN ESM2 3B - BLASTp,1e-21,3.1.1.23,15,0.8666666666666667,-0.020512820512820662
DNN ESM2 3B - BLASTp,1e-21,3.1.1.29,141,1.0,-0.003558718861210064
DNN ESM2 3B - BLASTp,1e-21,3.1.1.3,59,0.8421052631578948,-0.019675356615838746
DNN ESM2 3B - BLASTp,1e-21,3.1.1.31,24,1.0,-0.04347826086956519
DNN ESM2 3B - BLASTp,1e-21,3.1.1.32,15,0.8275862068965518,-0.05835543766578266
DNN ESM2 3B - BLASTp,1e-21,3.1.1.34,14,0.9333333333333333,-0.07619047619047625
DNN ESM2 3B - BLASTp,1e-21,3.1.1.4,76,0.9530201342281879,-0.012622783234810364
DNN ESM2 3B - BLASTp,1e-21,3.1.1.45,15,0.9333333333333333,-0.07619047619047625
DNN ESM2 3B - BLASTp,1e-21,3.1.1.47,17,0.9411764705882353,-0.003676470588235281
DNN ESM2 3B - BLASTp,1e-21,3.1.1.5,31,0.967741935483871,-0.07119021134593995
DNN ESM2 3B - BLASTp,1e-21,3.1.1.7,17,0.8823529411764706,-0.010558069381598756
DNN ESM2 3B - BLASTp,1e-21,3.1.1.72,14,0.6086956521739131,-0.13250517598343686
DNN ESM2 3B - BLASTp,1e-21,3.1.1.74,16,0.787878787878788,-0.013685239491691092
DNN ESM2 3B - BLASTp,1e-21,3.1.1.83,18,0.9444444444444444,-0.021367521367521403
DNN ESM2 3B - BLASTp,1e-21,3.1.1.89,18,1.0,-0.02857142857142858
DNN ESM2 3B - BLASTp,1e-21,3.1.1.92,18,0.8421052631578948,-0.00877192982456143
DNN ESM2 3B - BLASTp,1e-21,3.1.1.99,15,0.7333333333333333,-0.0060606060606061
DNN ESM2 3B - BLASTp,1e-21,3.1.11.2,13,0.9230769230769231,-0.1404682274247493
DNN ESM2 3B - BLASTp,1e-21,3.1.11.5,14,0.962962962962963,-0.08296296296296302
DNN ESM2 3B - BLASTp,1e-21,3.1.13.1,26,0.9803921568627451,-0.02039215686274498
DNN ESM2 3B - BLASTp,1e-21,3.1.2.12,14,1.0,-0.03703703703703698
DNN ESM2 3B - BLASTp,1e-21,3.1.2.2,18,0.8888888888888888,-0.04678362573099404
DNN ESM2 3B - BLASTp,1e-21,3.1.2.22,25,0.9803921568627451,-0.0008003201280512018
DNN ESM2 3B - BLASTp,1e-21,3.1.2.23,14,0.923076923076923,-0.04307692307692301
DNN ESM2 3B - BLASTp,1e-21,3.1.2.30,14,0.5625000000000001,-0.07974137931034492
DNN ESM2 3B - BLASTp,1e-21,3.1.21.1,15,0.967741935483871,-0.155241935483871
DNN ESM2 3B - BLASTp,1e-21,3.1.21.10,106,0.9904761904761905,-0.0046941999548634206
DNN ESM2 3B - BLASTp,1e-21,3.1.3.10,14,0.896551724137931,-0.050397877984084904
DNN ESM2 3B - BLASTp,1e-21,3.1.3.104,14,0.8461538461538461,-0.07692307692307698
DNN ESM2 3B - BLASTp,1e-21,3.1.3.11,110,0.9863013698630138,-0.009557183816502057
DNN ESM2 3B - BLASTp,1e-21,3.1.3.16,202,0.9727047146401985,-0.012704714640198511
DNN ESM2 3B - BLASTp,1e-21,3.1.3.2,34,0.9705882352941176,-0.014066496163682829
DNN ESM2 3B - BLASTp,1e-21,3.1.3.24,14,1.0,-0.03703703703703698
DNN ESM2 3B - BLASTp,1e-21,3.1.3.27,14,0.9655172413793104,-0.036945812807881784
DNN ESM2 3B - BLASTp,1e-21,3.1.3.3,14,0.8275862068965518,-0.11330049261083752
DNN ESM2 3B - BLASTp,1e-21,3.1.3.36,16,0.8387096774193549,-0.0800889877641825
DNN ESM2 3B - BLASTp,1e-21,3.1.3.4,14,0.9333333333333333,-0.07619047619047625
DNN ESM2 3B - BLASTp,1e-21,3.1.3.41,14,0.9285714285714286,-0.03968253968253965
DNN ESM2 3B - BLASTp,1e-21,3.1.3.48,130,0.9571984435797665,-0.05841301847855185
DNN ESM2 3B - BLASTp,1e-21,3.1.3.56,14,0.888888888888889,-0.0888888888888889
DNN ESM2 3B - BLASTp,1e-21,3.1.3.64,14,0.923076923076923,-0.03418803418803407
DNN ESM2 3B - BLASTp,1e-21,3.1.3.7,14,1.0,-0.03703703703703698
DNN ESM2 3B - BLASTp,1e-21,3.1.3.70,15,0.9655172413793104,-0.07662835249042144
DNN ESM2 3B - BLASTp,1e-21,3.1.3.74,14,0.8666666666666666,-0.054166666666666474
DNN ESM2 3B - BLASTp,1e-21,3.1.3.78,14,0.962962962962963,-0.03988603988604
DNN ESM2 3B - BLASTp,1e-21,3.1.3.8,14,1.0,-0.03703703703703698
DNN ESM2 3B - BLASTp,1e-21,3.1.3.84,14,1.0,-0.03448275862068961
DNN ESM2 3B - BLASTp,1e-21,3.1.3.99,14,0.9333333333333333,-0.0367816091954023
DNN ESM2 3B - BLASTp,1e-21,3.1.4.11,23,1.0,-0.06976744186046513
DNN ESM2 3B - BLASTp,1e-21,3.1.4.16,22,0.7906976744186046,-0.10648714810281501
DNN ESM2 3B - BLASTp,1e-21,3.1.4.17,22,0.7499999999999999,-0.09999999999999987
DNN ESM2 3B - BLASTp,1e-21,3.1.4.2,19,0.9142857142857143,-0.06580086580086586
DNN ESM2 3B - BLASTp,1e-21,3.1.4.35,18,0.9714285714285714,-0.026984126984127
DNN ESM2 3B - BLASTp,1e-21,3.1.4.50,20,1.0,-0.05263157894736836
DNN ESM2 3B - BLASTp,1e-21,3.1.4.53,17,0.7906976744186047,-0.06847545219638251
DNN ESM2 3B - BLASTp,1e-21,3.1.4.55,18,1.0,-0.02857142857142858
DNN ESM2 3B - BLASTp,1e-21,3.1.5.1,19,0.972972972972973,-0.028528528528528607
DNN ESM2 3B - BLASTp,1e-21,3.1.6.12,23,0.888888888888889,-0.010840108401083959
DNN ESM2 3B - BLASTp,1e-21,3.1.7.2,19,0.9473684210526315,-0.0029239766081871066
DNN ESM2 3B - BLASTp,1e-21,3.1.8.1,24,0.8695652173913043,-0.03623188405797095
DNN ESM2 3B - BLASTp,1e-21,3.11.1.1,31,0.9836065573770492,-0.03445401500416789
DNN ESM2 3B - BLASTp,1e-21,3.11.1.2,13,1.0,-0.039999999999999925
DNN ESM2 3B - BLASTp,1e-21,3.13.1.9,15,0.967741935483871,-0.03440860215053765
DNN ESM2 3B - BLASTp,1e-21,3.13.2.1,19,0.972972972972973,-0.0256045519203415
DNN ESM2 3B - BLASTp,1e-21,3.2.1.1,50,0.8409090909090909,-0.1067318757192176
DNN ESM2 3B - BLASTp,1e-21,3.2.1.10,14,0.6666666666666667,-0.026666666666666727
DNN ESM2 3B - BLASTp,1e-21,3.2.1.113,14,0.9333333333333333,-0.0367816091954023
DNN ESM2 3B - BLASTp,1e-21,3.2.1.131,14,0.9655172413793104,-0.036945812807881784
DNN ESM2 3B - BLASTp,1e-21,3.2.1.135,14,0.4,-0.12727272727272732
DNN ESM2 3B - BLASTp,1e-21,3.2.1.136,16,0.9696969696969697,-0.036363636363636376
DNN ESM2 3B - BLASTp,1e-21,3.2.1.14,72,0.8872180451127819,-0.050008742787200466
DNN ESM2 3B - BLASTp,1e-21,3.2.1.143,14,0.9655172413793104,-0.0025542784163473664
DNN ESM2 3B - BLASTp,1e-21,3.2.1.15,29,0.8928571428571429,-0.003968253968253954
DNN ESM2 3B - BLASTp,1e-21,3.2.1.158,14,1.0,-0.15384615384615385
DNN ESM2 3B - BLASTp,1e-21,3.2.1.165,15,0.967741935483871,-0.0022246941045606095
DNN ESM2 3B - BLASTp,1e-21,3.2.1.17,68,0.916030534351145,-0.00978053435114501
DNN ESM2 3B - BLASTp,1e-21,3.2.1.170,14,0.923076923076923,-0.03418803418803407
DNN ESM2 3B - BLASTp,1e-21,3.2.1.172,15,1.0,-0.03448275862068961
DNN ESM2 3B - BLASTp,1e-21,3.2.1.179,16,0.6666666666666666,-0.06060606060606055
DNN ESM2 3B - BLASTp,1e-21,3.2.1.18,27,1.0,-0.03846153846153855
DNN ESM2 3B - BLASTp,1e-21,3.2.1.180,15,0.6666666666666666,-0.09523809523809512
DNN ESM2 3B - BLASTp,1e-21,3.2.1.182,16,0.6,-0.07619047619047614
DNN ESM2 3B - BLASTp,1e-21,3.2.1.21,85,0.7692307692307694,-0.033119658119658335
DNN ESM2 3B - BLASTp,1e-21,3.2.1.22,35,0.955223880597015,-0.04613297150610607
DNN ESM2 3B - BLASTp,1e-21,3.2.1.23,74,0.9428571428571428,-0.0076053442959918005
DNN ESM2 3B - BLASTp,1e-21,3.2.1.25,16,0.967741935483871,-0.03440860215053765
DNN ESM2 3B - BLASTp,1e-21,3.2.1.26,30,0.870967741935484,-0.077864293659622
DNN ESM2 3B - BLASTp,1e-21,3.2.1.28,18,1.0,-0.05263157894736836
DNN ESM2 3B - BLASTp,1e-21,3.2.1.35,24,0.9565217391304348,-0.04743083003952575
DNN ESM2 3B - BLASTp,1e-21,3.2.1.37,19,0.7317073170731707,-0.013758599124452764
DNN ESM2 3B - BLASTp,1e-21,3.2.1.4,97,0.8729281767955801,-0.06340436727177057
DNN ESM2 3B - BLASTp,1e-21,3.2.1.41,15,0.967741935483871,-0.03440860215053765
DNN ESM2 3B - BLASTp,1e-21,3.2.1.45,14,0.923076923076923,-0.04307692307692301
DNN ESM2 3B - BLASTp,1e-21,3.2.1.46,14,1.0,-0.07692307692307698
DNN ESM2 3B - BLASTp,1e-21,3.2.1.52,46,0.9555555555555557,-0.023737373737373946
DNN ESM2 3B - BLASTp,1e-21,3.2.1.54,15,0.6285714285714286,-0.08311688311688314
DNN ESM2 3B - BLASTp,1e-21,3.2.1.55,31,0.8214285714285714,-0.013736263736263687
DNN ESM2 3B - BLASTp,1e-21,3.2.1.58,21,0.9523809523809523,-0.022148394241417457
DNN ESM2 3B - BLASTp,1e-21,3.2.1.67,18,0.8717948717948718,-0.02179487179487183
DNN ESM2 3B - BLASTp,1e-21,3.2.1.73,15,0.8387096774193549,-0.09796893667861406
DNN ESM2 3B - BLASTp,1e-21,3.2.1.78,30,0.983050847457627,-0.035682426404995415
DNN ESM2 3B - BLASTp,1e-21,3.2.1.8,63,0.8923076923076922,-0.01835811247575947
DNN ESM2 3B - BLASTp,1e-21,3.2.1.81,17,0.9411764705882353,-0.0745098039215687
DNN ESM2 3B - BLASTp,1e-21,3.2.1.83,14,0.923076923076923,-0.07692307692307687
DNN ESM2 3B - BLASTp,1e-21,3.2.1.85,16,0.9696969696969697,-0.028520499108734443
DNN ESM2 3B - BLASTp,1e-21,3.2.1.93,16,0.7741935483870969,-0.00948766603415574
DNN ESM2 3B - BLASTp,1e-21,3.2.1.96,16,0.9333333333333333,-0.22745098039215683
DNN ESM2 3B - BLASTp,1e-21,3.2.2.1,14,0.4,-0.01904761904761909
DNN ESM2 3B - BLASTp,1e-21,3.2.2.20,14,0.9655172413793104,-0.0025542784163473664
DNN ESM2 3B - BLASTp,1e-21,3.2.2.22,38,0.898550724637681,-0.04560954816709273
DNN ESM2 3B - BLASTp,1e-21,3.2.2.4,15,0.9032258064516129,-0.04608294930875578
DNN ESM2 3B - BLASTp,1e-21,3.2.2.5,14,0.888888888888889,-0.10317460317460325
DNN ESM2 3B - BLASTp,1e-21,3.2.2.6,37,0.9722222222222222,-0.04468599033816423
DNN ESM2 3B - BLASTp,1e-21,3.2.2.8,14,0.6666666666666666,-0.04166666666666652
DNN ESM2 3B - BLASTp,1e-21,3.2.2.9,38,1.0,-0.01333333333333342
DNN ESM2 3B - BLASTp,1e-21,3.3.2.10,15,0.6666666666666665,-0.19047619047619035
DNN ESM2 3B - BLASTp,1e-21,3.3.2.6,14,0.9655172413793104,-0.036945812807881784
